Ind.ID origin.pop pred.pop BM BN ITCS SICO SP CROA FR GR MAC
BM_3 BM GR 0.349219899007063 0.0233526961983171 0.00118111468450468 0.002102547800439 0.00338830652688727 0.0152133032169562 0.00205366441596765 0.544526267454348 0.0589622006955174
BM_4 BM GR 0.339496374613992 0.0280422957623538 0.0020524236895802 0.00329890777016563 0.00358515580230131 0.0162545934509255 0.00196447198695533 0.537077764740898 0.0682280121828279
BM_10 BM GR 0.347865731333474 0.0215638064897952 0.00176874649784806 0.00274376084894922 0.00374594074536929 0.0145232635019379 0.0032042769520754 0.542763372855157 0.0618211007753951
BM_17 BM GR 0.329400564824116 0.0341769855458053 0.006036277157727 0.00901262227962856 0.00777010839010646 0.0144938718773065 0.00889743647379377 0.520300150747123 0.0699119827043945
BM_18 BM GR 0.340144610551304 0.0299510448261631 0.00240046789076052 0.00597457263893098 0.0105262400235764 0.015768686880353 0.00675862262689528 0.530830956818713 0.0576447977433046
BM_19 BM GR 0.342025645951453 0.0316296118164458 0.00141770661899177 0.00260614491270849 0.00342064456411629 0.0171570682171714 0.00141738446351644 0.53708377314183 0.0632420203137667
BM_22 BM GR 0.326151953255867 0.0363100575475027 0.00771460933233885 0.0107378304313697 0.00827401897733295 0.0129700031747316 0.0109936788435531 0.516154810940772 0.0706930374965319
BM_24 BM GR 0.245440310757649 0.0355474051236607 0.0397387450461156 0.0481494598343658 0.0243530804755058 0.0198303122393136 0.0853212886287446 0.441657218330158 0.0599621795644865
BM_25 BM GR 0.332930994594136 0.0262314303836436 0.00373378854004196 0.00813008068727606 0.0127859617394502 0.0153851075367043 0.0166354130854583 0.525612296917585 0.058554926515705
BM_26 BM GR 0.345420843027533 0.0252130308148687 0.00169358454420737 0.0029597962975932 0.00409329022428512 0.0153658984485899 0.00267748650253703 0.540039926164607 0.0625361439757788
BM_34 BM GR 0.306954473074813 0.0342056588216474 0.0160705037428326 0.0166655536224238 0.00887794931963271 0.012766724945465 0.0132973504491992 0.514770631753528 0.0763911542704587
BM_35 BM GR 0.338318964001616 0.0303218661087921 0.00142187213218109 0.00185279732301808 0.00185333632295767 0.017117605162422 0.000945996971143906 0.538582329376361 0.0695852326015088
BM_36 BM GR 0.321857714842757 0.0321769252506059 0.0100663479412731 0.00639957590841767 0.0030488010653477 0.0110924655985864 0.00512195513189997 0.526740763033557 0.0834954512275556
