Ind.ID origin.pop pred.pop BM BN ITCS SICO SP CROA FR GR MAC
BM BM BM 0.613226785805869 0.0522696932295165 0.049648592517657 0.013863949962998 0.0439991848837528 0.0311644108731936 0.010276923050985 0.0603371806615576 0.12521327901447
BM BM GR 0.0214470932620476 0.016123668103828 0.00580893563415513 0.00209997046531719 0.00354007180711775 0.0312068520623323 0.00263866804622861 0.906514149487246 0.0106205911317276
BM BM BM 0.645163565220329 0.0659032203356301 0.0709071391025504 0.0171912951003337 0.0553891815035872 0.030146037009064 0.0133517470811751 0.0439367963099077 0.0580110183374217
BM BM BM 0.343596926562083 0.053864423251317 0.0323583173232198 0.0117026964090127 0.0280595901066049 0.0427991947313126 0.00930537060773849 0.233504026495288 0.244809454513424
BM BM BM 0.634233255062603 0.0572434321116109 0.0371351712972072 0.00981736740190863 0.0357143016899817 0.0365082992239615 0.00817503842469454 0.112611564807322 0.068561569980711
BM BM MAC 0.205840856253062 0.0854173139426794 0.125321494212287 0.0549790154621582 0.0943647963955015 0.0450007768294528 0.0330241196579662 0.065981378578293 0.290070248668599
BM BM BM 0.56455027935818 0.0555320708013756 0.0308835830933558 0.00860488038416303 0.0299773461289112 0.0397350153672551 0.00741674213911196 0.192967046829502 0.0703330358981459
BM BM BM 0.375182190896884 0.0549140382771345 0.035167974579177 0.0123449839087653 0.0304807825581574 0.0422523125309343 0.00975502179733055 0.194185595644345 0.245717099807272
BM BM BM 0.635764688071154 0.0701188957486295 0.0758693828755166 0.0178093911514547 0.0573956257526853 0.0306592478846218 0.014134317422148 0.043772310521081 0.0544761405727093
BM BM BM 0.540496873411687 0.0809376022279858 0.133489039453695 0.0287297717594378 0.0821001460145286 0.0291002977006803 0.0231074900511134 0.0350134307723729 0.047025348608499
BM BM BM 0.388808902049709 0.0626381086863505 0.153010680370814 0.0552590843982086 0.100403373103304 0.0285603406176539 0.0305884182426094 0.0408901918862788 0.139840900645072
BM BM GR 0.3100734269062 0.0417621901433105 0.0200569819684862 0.00692127492817092 0.0181600959164347 0.0391997661551408 0.00601009335412306 0.45365170446752 0.104164466160614
BM BM BM 0.637561795871124 0.063518470008854 0.0392071826267426 0.010037945493098 0.0366547537500239 0.0384889487015496 0.00867233946263665 0.109188493564498 0.0566700705214722
BM BM BM 0.419433246679013 0.0542280439948624 0.0368475854978639 0.012335007010486 0.0322588243983179 0.0405572046125752 0.00969249790755559 0.163045218946513 0.231602370952812
BM BM BM 0.634001280496762 0.0636523642074195 0.0778725666221843 0.0193877652282116 0.0592455592845403 0.028785152941535 0.0144428287641772 0.0407740161526507 0.0618384663025197
BM BM BM 0.659833395590141 0.0631040521623041 0.0450258016325197 0.0112872897963316 0.0409270785940009 0.0354046015178635 0.00943677858821224 0.076933375675489 0.058047626443138
BN BN GR 0.091066637775201 0.0281104096584032 0.011337286287372 0.00411365753502724 0.00804583642540693 0.0348435261982195 0.00432020452141237 0.788211396013093 0.0299510455858652
BN BN BM 0.267045374655372 0.0775073752440024 0.143607530243816 0.0590878045842603 0.102529505067202 0.0381480838544154 0.0336187086879193 0.0565308217436561 0.221924795919357
ITCS ITCS SICO 0.0181130406534198 0.00996577017647153 0.349735704754438 0.384239839518724 0.0383517439706486 0.00375044594442826 0.186223999580823 0.00295332039694304 0.00666613500410379
ITCS ITCS FR 0.0155074216599962 0.00863258248643824 0.301106888255116 0.218875673619806 0.0403221287796538 0.00330774306410484 0.405576762183176 0.00240651509944624 0.00426428485226325
ITCS ITCS ITCS 0.0513651335543393 0.0205190204355138 0.351765629195367 0.308093747204944 0.07644163851423 0.00636514337727782 0.173214934528168 0.00437280065746924 0.00786195253269018
ITCS ITCS SICO 0.038848825853124 0.0177896585402884 0.350508221369251 0.4357268420679 0.0567301994461402 0.00605565240916124 0.0759048358951865 0.00514838236722272 0.0132873820517263
ITCS ITCS ITCS 0.038367827279264 0.0163127813263988 0.356701076488101 0.33768413926537 0.0589415342725688 0.00542668833790699 0.175549808900271 0.00389776897649892 0.00711837515362009
ITCS ITCS SICO 0.0112722606538214 0.00799693270743174 0.337623096357894 0.364808199764416 0.0335665787761246 0.00331766956920389 0.232471334540816 0.00274996736182002 0.00619396026847226
ITCS ITCS FR 0.0139970332974728 0.00800860792288739 0.18320056217085 0.0952035065258985 0.0389542696312825 0.00306074045110489 0.652027996451437 0.00188840837326061 0.00365887517580677
ITCS ITCS ITCS 0.0388465256138062 0.0164469137063207 0.34888598378128 0.307707120041398 0.0611944345659586 0.00543802958202556 0.210908134353604 0.00378083307288314 0.0067920252827233
ITCS ITCS SICO 0.0265712662229882 0.0125579671050718 0.356448725958464 0.368957845128116 0.0457989546467862 0.00448218217302617 0.175056850773145 0.00338951411889106 0.006736693873511
ITCS ITCS BM 0.318451546318292 0.0706851032545899 0.284515964256146 0.0670765284663343 0.127621973449791 0.0228586249298431 0.0627346308062452 0.0178556033183668 0.0282000252003917
ITCS ITCS FR 0.0273775276275605 0.0127505455342662 0.305264446499869 0.227203339145278 0.0531419683501916 0.00451531472768388 0.361177646941298 0.00305481705547152 0.00551439411838115
ITCS ITCS ITCS 0.0305310664065425 0.0137584342472147 0.354338640921425 0.337653126800271 0.0510044234980651 0.00478839930611782 0.198009882005695 0.0034909007961778 0.00642512601849057
ITCS ITCS FR 0.0151637728559328 0.00844801689190779 0.27890203789897 0.186965904652336 0.0403238807599187 0.00322399814413264 0.460621246935271 0.00227592327360364 0.00407521858792745
ITCS ITCS ITCS 0.0841611969409892 0.0324010055750909 0.336912062436643 0.31881418439915 0.120779428671499 0.0111486579178511 0.0604157761107745 0.0104553952219653 0.0249122927260376
ITCS ITCS SICO 0.0140524795815287 0.0103307029793078 0.330697132779764 0.52201496370504 0.0319131006724936 0.00387746294537247 0.0752034757405729 0.00349066164278044 0.00842001995313985
ITCS ITCS ITCS 0.0282540577623999 0.0130198254684715 0.353601065776268 0.339093446173998 0.0488186819017725 0.00459353663350003 0.202990733599627 0.00337455060911507 0.00625410207484864
SICO SICO SICO 0.0277958683608731 0.013961610136675 0.352962662521507 0.44496007526084 0.0444338308924086 0.00497075560904759 0.096339993697462 0.0040971421740331 0.0104780613471536
SICO SICO SICO 0.0249006100458729 0.0151169753040502 0.336149392280838 0.500215640875382 0.0436695587728259 0.00547566232616643 0.0566988285907543 0.00512779262358456 0.0126455391805257
SICO SICO SICO 0.0272632929808558 0.0130043519902803 0.357180554330414 0.405708261684474 0.0446479053163143 0.004633183190113 0.135764150631395 0.00361969918384359 0.00817860069231044
SICO SICO ITCS 0.102890468645855 0.0378567637205857 0.335794670740242 0.268348268358673 0.136513909076867 0.0136390278807207 0.0612063924213371 0.0131881623307272 0.0305623368249912
SICO SICO SICO 0.0517168791548048 0.0209431948628287 0.356114986569388 0.384397701726957 0.0735966368858517 0.00678646865872424 0.0894195974178987 0.00544721360967821 0.0115773211138687
SICO SICO ITCS 0.0739952907885229 0.0278622070792116 0.354813641526979 0.320575679048958 0.106413687106967 0.00889170163324864 0.0868608977001042 0.00713438357953539 0.0134525115364741
SICO SICO SICO 0.0569973158818309 0.0264928838624002 0.33039697428965 0.400634739607936 0.0934517050232351 0.00902218908795001 0.0512649303010554 0.00882287868811201 0.02291638325783
SICO SICO ITCS 0.0624740389213525 0.0241962114293487 0.357147355807978 0.343510452518654 0.0902905280764623 0.00760926702461281 0.0976866891367197 0.00589761916228076 0.0111878379225912
SICO SICO SICO 0.0152614239687221 0.0117735287260082 0.285821108232542 0.606474493405196 0.0292243975447404 0.00450752974560068 0.0281545554030035 0.00528608123632939 0.013496881737859
SICO SICO ITCS 0.0330425948494354 0.0145523173611193 0.351742379634557 0.322279042668288 0.054270221903429 0.00498453500682651 0.209121496210485 0.0035617409546717 0.00644567141118891
SICO SICO SICO 0.026742876501472 0.0129931287363227 0.356135786095522 0.418291436347873 0.0437867391277393 0.0046433116819651 0.124986286172767 0.0036782153141821 0.00874222002215617
SICO SICO SICO 0.0491855843291741 0.0202225164590013 0.355339632417345 0.394836370212433 0.0698072020493454 0.00662004905396258 0.0866975113674008 0.0053725919843779 0.0119185421269592
SICO SICO ITCS 0.0408260783375661 0.0170973570053283 0.348602358048962 0.30565819097508 0.0635469170610673 0.00558764218105983 0.207885005564151 0.00386129759940435 0.00693515322738125
SICO SICO ITCS 0.0389316212930131 0.0164760762511964 0.34817928110724 0.305586256443012 0.0614113528766774 0.00544420767549632 0.21341311485751 0.00377656552511658 0.00678152397073863
SP SP ITCS 0.0862370384646072 0.0315335864201216 0.355179522746695 0.287475523570435 0.120763198781629 0.0103145147145743 0.0847560137275147 0.00839681407537275 0.0153437874990508
