gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1999207099	861e6afe-f762-11e1-a439-00145eb45e9a	cc3bbe26-4c20-42fe-82e0-ba8434a29219	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum rostratum Dunal	Dunal	US	[data not captured]	Texas	present		485ff490-e3b7-11db-9acc-b8a03c50a862													2930922	2929800	PRESERVED_SPECIMEN	GH	GH	barcode-01543432				CC_BY_4_0	President and Fellows of Harvard College	[data not captured]			2019-11-04T21:45:50.866Z	STILLIMAGE	
1999201881	861e6afe-f762-11e1-a439-00145eb45e9a	caeaa234-39b2-4e9c-8309-8488e6b7b818	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum rostratum Dunal	Dunal	US	[data not captured]	Illinois	present		485ff490-e3b7-11db-9acc-b8a03c50a862													2930922	2929800	PRESERVED_SPECIMEN	GH	GH	barcode-01543357				CC_BY_4_0	President and Fellows of Harvard College	[data not captured]			2019-11-04T21:45:10.856Z	STILLIMAGE	
1999200358	861e6afe-f762-11e1-a439-00145eb45e9a	caa08638-8682-44d1-be24-6ca4666cdae8	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum rostratum Dunal	Dunal	US	Cumberland	Maine	present		485ff490-e3b7-11db-9acc-b8a03c50a862									1902-07-23T00:00:00Z	23	7	1902	2930922	2929800	PRESERVED_SPECIMEN	NEBC	NEBC	barcode-00592195				CC_BY_4_0	President and Fellows of Harvard College	E. B. Chamberlain			2019-10-09T15:09:02.755Z	STILLIMAGE	
1999198702	861e6afe-f762-11e1-a439-00145eb45e9a	ca5782e3-e216-4e7e-be33-56de8a55209e	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum rostratum Dunal	Dunal	US	Waterbury	Connecticut	present		485ff490-e3b7-11db-9acc-b8a03c50a862									1920-08-19T00:00:00Z	19	8	1920	2930922	2929800	PRESERVED_SPECIMEN	NEBC	NEBC	barcode-00592243	4503			CC_BY_4_0	President and Fellows of Harvard College	A. E. Blewitt			2019-10-09T15:09:03.710Z	STILLIMAGE	
1999198181	861e6afe-f762-11e1-a439-00145eb45e9a	ca3733d8-0bcb-4f71-bf05-d545fdb83795	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum rostratum Dunal	Dunal	US	[data not captured]	New Mexico	present		485ff490-e3b7-11db-9acc-b8a03c50a862													2930922	2929800	PRESERVED_SPECIMEN	GH	GH	barcode-01543387				CC_BY_4_0	President and Fellows of Harvard College	[data not captured]			2019-11-04T21:45:07.834Z	STILLIMAGE	
1999198083	861e6afe-f762-11e1-a439-00145eb45e9a	ca33e470-a093-4818-86e4-0c161e187a5c	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum rostratum Dunal	Dunal	US	Portland	Maine	present		485ff490-e3b7-11db-9acc-b8a03c50a862									1896-08-06T00:00:00Z	6	8	1896	2930922	2929800	PRESERVED_SPECIMEN	GH	GH	barcode-00592197				CC_BY_4_0	President and Fellows of Harvard College	[no data available]			2019-10-09T15:09:02.965Z	STILLIMAGE	
1999192565	861e6afe-f762-11e1-a439-00145eb45e9a	c8d8aeed-9c50-4ef3-b42a-eaf0f2e61ee3	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum rostratum Dunal	Dunal	US	Salem	Massachusetts	present		485ff490-e3b7-11db-9acc-b8a03c50a862									1904-07-25T00:00:00Z	25	7	1904	2930922	2929800	PRESERVED_SPECIMEN	GH	GH	barcode-00592202				CC_BY_4_0	President and Fellows of Harvard College	J. H. Sears			2019-10-09T15:08:59.734Z	STILLIMAGE	
1999184047	861e6afe-f762-11e1-a439-00145eb45e9a	c6e64215-4957-4edd-8c73-927596bb1b17	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum rostratum Dunal	Dunal	US	[data not captured]	Illinois	present		485ff490-e3b7-11db-9acc-b8a03c50a862													2930922	2929800	PRESERVED_SPECIMEN	GH	GH	barcode-01543349				CC_BY_4_0	President and Fellows of Harvard College	[data not captured]			2019-11-04T21:44:45.267Z	STILLIMAGE	
1999182372	861e6afe-f762-11e1-a439-00145eb45e9a	c6963f03-0bd5-42a9-aa55-9629b1db84e4	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum rostratum Dunal	Dunal	US	[data not captured]	Missouri	present		485ff490-e3b7-11db-9acc-b8a03c50a862													2930922	2929800	PRESERVED_SPECIMEN	GH	GH	barcode-01543363				CC_BY_4_0	President and Fellows of Harvard College	[data not captured]			2019-11-04T21:44:34.019Z	STILLIMAGE	
1999178011	861e6afe-f762-11e1-a439-00145eb45e9a	c5a6eff8-dc07-4770-91fd-97b4f6422579	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum rostratum Dunal	Dunal	US	[data not captured]	District of Columbia	present		485ff490-e3b7-11db-9acc-b8a03c50a862													2930922	2929800	PRESERVED_SPECIMEN	A	A	barcode-01543360				CC_BY_4_0	President and Fellows of Harvard College	[data not captured]			2019-11-04T21:44:32.344Z	STILLIMAGE	
1999168206	861e6afe-f762-11e1-a439-00145eb45e9a	c36439ba-587b-4277-a476-201b7eb8832a	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum rostratum Dunal	Dunal	US	[data not captured]	New Mexico	present		485ff490-e3b7-11db-9acc-b8a03c50a862													2930922	2929800	PRESERVED_SPECIMEN	GH	GH	barcode-01543386				CC_BY_4_0	President and Fellows of Harvard College	[data not captured]			2019-11-04T21:43:24.894Z	STILLIMAGE	
1999161981	861e6afe-f762-11e1-a439-00145eb45e9a	c21a35ca-6966-4bb3-aa10-b0112aa967bb	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum rostratum Dunal	Dunal	US	[data not captured]	Colorado	present		485ff490-e3b7-11db-9acc-b8a03c50a862													2930922	2929800	PRESERVED_SPECIMEN	GH	GH	barcode-01543325				CC_BY_4_0	President and Fellows of Harvard College	[data not captured]			2019-11-04T21:42:56.772Z	STILLIMAGE	
1999152831	861e6afe-f762-11e1-a439-00145eb45e9a	c007c473-7fba-40c9-a117-142c6a433f9d	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum rostratum Dunal	Dunal	US	[data not captured]	New York	present		485ff490-e3b7-11db-9acc-b8a03c50a862													2930922	2929800	PRESERVED_SPECIMEN	GH	GH	barcode-01543383				CC_BY_4_0	President and Fellows of Harvard College	[data not captured]			2019-11-04T21:42:56.601Z	STILLIMAGE	
1999145417	861e6afe-f762-11e1-a439-00145eb45e9a	be4ff43a-7fed-4f86-be4f-eec1c57b529b	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum rostratum Dunal	Dunal	US	[data not captured]	Oklahoma	present		485ff490-e3b7-11db-9acc-b8a03c50a862													2930922	2929800	PRESERVED_SPECIMEN	GH	GH	barcode-01543407				CC_BY_4_0	President and Fellows of Harvard College	[data not captured]			2019-11-04T21:42:44.386Z	STILLIMAGE	
1999142859	861e6afe-f762-11e1-a439-00145eb45e9a	bdc9261e-fbd0-41e1-b553-ab531eb35a31	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum macroscolum Fern.	Solanum macroscolum Fernald	Fernald	MX	[Presumably between Acapulco and the city of Mexico]		present		485ff490-e3b7-11db-9acc-b8a03c50a862													2931209	2929800	PRESERVED_SPECIMEN	GH	GH	barcode-00077507				CC_BY_4_0	President and Fellows of Harvard College	T. P. X. Haenke	SYNTYPE		2019-10-09T15:08:31.742Z	STILLIMAGE	
1999141909	861e6afe-f762-11e1-a439-00145eb45e9a	bd7937df-1cec-4399-bd53-066cb037e5f0	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum rostratum Dunal	Dunal	US	[data not captured]	Texas	present		485ff490-e3b7-11db-9acc-b8a03c50a862													2930922	2929800	PRESERVED_SPECIMEN	GH	GH	barcode-01543426				CC_BY_4_0	President and Fellows of Harvard College	[data not captured]			2019-11-04T21:42:26.109Z	STILLIMAGE	
1999137722	861e6afe-f762-11e1-a439-00145eb45e9a	bc89925e-d8a4-404b-8651-c403e6f290a6	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum rostratum Dunal	Dunal	US	Cranston	Rhode Island	present		485ff490-e3b7-11db-9acc-b8a03c50a862									1893-01-01T00:00:00Z			1893	2930922	2929800	PRESERVED_SPECIMEN	NEBC	NEBC	barcode-00592240				CC_BY_4_0	President and Fellows of Harvard College	C. A. Regester			2019-10-09T15:08:29.145Z	STILLIMAGE	
1999129369	861e6afe-f762-11e1-a439-00145eb45e9a	baa100df-29b1-4a7d-b24b-b6280b594e56	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum rostratum Dunal	Dunal	US	[data not captured]	Illinois	present		485ff490-e3b7-11db-9acc-b8a03c50a862													2930922	2929800	PRESERVED_SPECIMEN	GH	GH	barcode-01543354				CC_BY_4_0	President and Fellows of Harvard College	[data not captured]			2019-11-04T21:43:50.420Z	STILLIMAGE	
1999114884	861e6afe-f762-11e1-a439-00145eb45e9a	b756af9e-eabd-4049-bfd9-25620865a15b	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum rostratum Dunal	Dunal	US	[data not captured]	South Dakota	present		485ff490-e3b7-11db-9acc-b8a03c50a862													2930922	2929800	PRESERVED_SPECIMEN	GH	GH	barcode-01543419				CC_BY_4_0	President and Fellows of Harvard College	[data not captured]			2019-11-04T21:43:33.773Z	STILLIMAGE	
1999114084	861e6afe-f762-11e1-a439-00145eb45e9a	b722f0e8-5eb8-453f-9cf7-9450be7f0e66	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum macroscolum Fern.	Solanum macroscolum Fernald	Fernald	MX		Oaxaca	present		485ff490-e3b7-11db-9acc-b8a03c50a862									1895-11-18T00:00:00Z	18	11	1895	2931209	2929800	PRESERVED_SPECIMEN	GH	GH	barcode-00077506	1394			CC_BY_4_0	President and Fellows of Harvard College	C. Seler & E. G. Seler	SYNTYPE		2019-10-09T15:08:15.021Z	STILLIMAGE	
1999090386	861e6afe-f762-11e1-a439-00145eb45e9a	b1f248ac-da84-4bd9-9eba-a240f7238cf9	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum rostratum Dunal	Dunal	US	[data not captured]	Texas	present		485ff490-e3b7-11db-9acc-b8a03c50a862													2930922	2929800	PRESERVED_SPECIMEN	GH	GH	barcode-01543435				CC_BY_4_0	President and Fellows of Harvard College	[data not captured]			2019-11-04T21:41:50.521Z	STILLIMAGE	
1999083521	861e6afe-f762-11e1-a439-00145eb45e9a	b053c320-42f9-49f5-94b9-0b6369f4073d	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum rostratum Dunal	Dunal	US	[data not captured]	Michigan	present		485ff490-e3b7-11db-9acc-b8a03c50a862													2930922	2929800	PRESERVED_SPECIMEN	GH	GH	barcode-01543367				CC_BY_4_0	President and Fellows of Harvard College	[data not captured]			2019-11-04T21:41:52.375Z	STILLIMAGE	
1999070093	861e6afe-f762-11e1-a439-00145eb45e9a	ad3babbe-744c-48b0-91af-0185c145b881	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum rostratum Dunal	Dunal	US	[data not captured]	Louisiana	present		485ff490-e3b7-11db-9acc-b8a03c50a862													2930922	2929800	PRESERVED_SPECIMEN	GH	GH	barcode-01543372				CC_BY_4_0	President and Fellows of Harvard College	[data not captured]			2019-11-04T21:41:14.480Z	STILLIMAGE	
1999055314	861e6afe-f762-11e1-a439-00145eb45e9a	aa00e28d-dc72-48d0-a68c-4e3ef042f0af	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum rostratum Dunal	Dunal	US	Westford	Massachusetts	present		485ff490-e3b7-11db-9acc-b8a03c50a862									1906-01-01T00:00:00Z			1906	2930922	2929800	PRESERVED_SPECIMEN	GH	GH	barcode-00592220				CC_BY_4_0	President and Fellows of Harvard College	E. F. Fletcher			2019-10-09T15:07:42.442Z	STILLIMAGE	
1999050872	861e6afe-f762-11e1-a439-00145eb45e9a	a8de7aa2-b0dc-4e7a-a69f-f01a580ac08f	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum rostratum Dunal	Dunal	US	Westford	Massachusetts	present		485ff490-e3b7-11db-9acc-b8a03c50a862									1905-01-01T00:00:00Z			1905	2930922	2929800	PRESERVED_SPECIMEN	GH	GH	barcode-00592218				CC_BY_4_0	President and Fellows of Harvard College	E. F. Fletcher			2019-10-09T15:07:39.544Z	STILLIMAGE	
1999043987	861e6afe-f762-11e1-a439-00145eb45e9a	a75270e1-f4ec-4f47-b0b2-a7f415f0b922	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum rostratum Dunal	Dunal	US	[data not captured]	California	present		485ff490-e3b7-11db-9acc-b8a03c50a862													2930922	2929800	PRESERVED_SPECIMEN	GH	GH	barcode-01543335				CC_BY_4_0	President and Fellows of Harvard College	[data not captured]			2019-11-04T21:40:50.485Z	STILLIMAGE	
1999037159	861e6afe-f762-11e1-a439-00145eb45e9a	a5dc16f3-dcbf-4b29-bd72-0f73e5390273	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum rostratum Dunal	Dunal	US	[data not captured]	Florida	present		485ff490-e3b7-11db-9acc-b8a03c50a862													2930922	2929800	PRESERVED_SPECIMEN	GH	GH	barcode-01543358				CC_BY_4_0	President and Fellows of Harvard College	[data not captured]			2019-11-04T21:40:43.584Z	STILLIMAGE	
1999031154	861e6afe-f762-11e1-a439-00145eb45e9a	a471096a-00f2-4880-b9d8-b95c8c65abc3	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum rostratum Dunal	Dunal	US	[data not captured]	Oregon	present		485ff490-e3b7-11db-9acc-b8a03c50a862													2930922	2929800	PRESERVED_SPECIMEN	GH	GH	barcode-01543415				CC_BY_4_0	President and Fellows of Harvard College	[data not captured]			2019-11-04T21:40:44.490Z	STILLIMAGE	
1999028155	861e6afe-f762-11e1-a439-00145eb45e9a	a3daaa9c-f5b8-4615-9402-2f5529977edf	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum rostratum Dunal	Dunal	US	[data not captured]	Texas	present		485ff490-e3b7-11db-9acc-b8a03c50a862													2930922	2929800	PRESERVED_SPECIMEN	GH	GH	barcode-01543427				CC_BY_4_0	President and Fellows of Harvard College	[data not captured]			2019-11-04T21:40:38.891Z	STILLIMAGE	
1999020869	861e6afe-f762-11e1-a439-00145eb45e9a	a2374699-aa3b-4ab9-b44e-aabba4af5272	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum rostratum Dunal	Dunal	US	Westford	Massachusetts	present		485ff490-e3b7-11db-9acc-b8a03c50a862									1905-01-01T00:00:00Z			1905	2930922	2929800	PRESERVED_SPECIMEN	NEBC	NEBC	barcode-00592221				CC_BY_4_0	President and Fellows of Harvard College	E. F. Fletcher			2019-10-09T15:07:24.064Z	STILLIMAGE	
1999020695	861e6afe-f762-11e1-a439-00145eb45e9a	a230cabe-f818-41b7-afa1-685072c8467c	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum rostratum Dunal	Dunal	US	[data not captured]	Utah	present		485ff490-e3b7-11db-9acc-b8a03c50a862													2930922	2929800	PRESERVED_SPECIMEN	GH	GH	barcode-01543452				CC_BY_4_0	President and Fellows of Harvard College	[data not captured]			2019-11-04T21:40:30.154Z	STILLIMAGE	
1999015410	861e6afe-f762-11e1-a439-00145eb45e9a	a0d7c7b0-b22f-4777-ac7c-040f794eba0f	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum rostratum Dunal	Dunal	US	[data not captured]	New Mexico	present		485ff490-e3b7-11db-9acc-b8a03c50a862													2930922	2929800	PRESERVED_SPECIMEN	GH	GH	barcode-01543390				CC_BY_4_0	President and Fellows of Harvard College	[data not captured]			2019-11-04T21:40:22.357Z	STILLIMAGE	
1999006497	861e6afe-f762-11e1-a439-00145eb45e9a	9ed48610-f007-48f4-8007-becafc575ece	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum rostratum Dunal	Dunal	US	Boston	Massachusetts	present		485ff490-e3b7-11db-9acc-b8a03c50a862									1882-01-01T00:00:00Z			1882	2930922	2929800	PRESERVED_SPECIMEN	NEBC	NEBC	barcode-00592222				CC_BY_4_0	President and Fellows of Harvard College	C. E. Perkins			2019-10-09T15:07:15.008Z	STILLIMAGE	
1999005600	861e6afe-f762-11e1-a439-00145eb45e9a	9eadfa56-8a0b-4ee5-b452-4edb21ee605f	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum rostratum Dunal	Dunal	US	[data not captured]	Texas	present		485ff490-e3b7-11db-9acc-b8a03c50a862													2930922	2929800	PRESERVED_SPECIMEN	GH	GH	barcode-01543436				CC_BY_4_0	President and Fellows of Harvard College	[data not captured]			2019-11-04T21:40:01.670Z	STILLIMAGE	
1999005145	861e6afe-f762-11e1-a439-00145eb45e9a	9e9b18b9-b82d-4613-9af0-463858bb8815	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum rostratum Dunal	Dunal	US	New Bedford	Massachusetts	present		485ff490-e3b7-11db-9acc-b8a03c50a862									1903-01-01T00:00:00Z			1903	2930922	2929800	PRESERVED_SPECIMEN	NEBC	NEBC	barcode-00592229				CC_BY_4_0	President and Fellows of Harvard College	E. W. Hervey			2019-10-09T15:07:16.614Z	STILLIMAGE	
1999000708	861e6afe-f762-11e1-a439-00145eb45e9a	9d9dd401-946a-4112-beb6-813739d48db9	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum rostratum Dunal	Dunal	US	[data not captured]	Texas	present		485ff490-e3b7-11db-9acc-b8a03c50a862													2930922	2929800	PRESERVED_SPECIMEN	GH	GH	barcode-01543441				CC_BY_4_0	President and Fellows of Harvard College	[data not captured]			2019-11-04T21:40:02.241Z	STILLIMAGE	
1998986645	861e6afe-f762-11e1-a439-00145eb45e9a	9a67ccd3-c9c4-4c1c-9a39-3f85ee002283	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum rostratum Dunal	Dunal	US	[data not captured]	Missouri	present		485ff490-e3b7-11db-9acc-b8a03c50a862													2930922	2929800	PRESERVED_SPECIMEN	GH	GH	barcode-01543364				CC_BY_4_0	President and Fellows of Harvard College	[data not captured]			2019-11-04T21:39:38.846Z	STILLIMAGE	
1998981344	861e6afe-f762-11e1-a439-00145eb45e9a	9932c7e4-9431-4e8e-8bce-b0e7b8c90734	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum rostratum Dunal	Dunal	US	[data not captured]	Arizona	present		485ff490-e3b7-11db-9acc-b8a03c50a862													2930922	2929800	PRESERVED_SPECIMEN	GH	GH	barcode-01543341				CC_BY_4_0	President and Fellows of Harvard College	[data not captured]			2019-11-04T21:39:23.968Z	STILLIMAGE	
1998977555	861e6afe-f762-11e1-a439-00145eb45e9a	986a6d62-493e-4c18-acdd-0335101495bd	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum rostratum Dunal	Dunal	US	[data not captured]	New Mexico	present		485ff490-e3b7-11db-9acc-b8a03c50a862													2930922	2929800	PRESERVED_SPECIMEN	GH	GH	barcode-01543392				CC_BY_4_0	President and Fellows of Harvard College	[data not captured]			2019-11-04T21:39:20.364Z	STILLIMAGE	
1998973821	861e6afe-f762-11e1-a439-00145eb45e9a	978e03f7-f24b-4311-b709-35860fc03091	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum rostratum Dunal	Dunal	US	[data not captured]	Florida	present		485ff490-e3b7-11db-9acc-b8a03c50a862													2930922	2929800	PRESERVED_SPECIMEN	GH	GH	barcode-01543359				CC_BY_4_0	President and Fellows of Harvard College	[data not captured]			2019-11-04T21:39:17.940Z	STILLIMAGE	
1998964939	861e6afe-f762-11e1-a439-00145eb45e9a	957f6be3-e764-44b8-bfec-b4a4f03b70ec	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum rostratum Dunal	Dunal	US	[data not captured]	Texas	present		485ff490-e3b7-11db-9acc-b8a03c50a862													2930922	2929800	PRESERVED_SPECIMEN	GH	GH	barcode-01543446				CC_BY_4_0	President and Fellows of Harvard College	[data not captured]			2019-11-04T21:39:09.355Z	STILLIMAGE	
1998962603	861e6afe-f762-11e1-a439-00145eb45e9a	94e1c9bc-616f-47c8-b8b6-720717e16e59	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum rostratum Dunal	Dunal	US	[data not captured]	Arkansas	present		485ff490-e3b7-11db-9acc-b8a03c50a862													2930922	2929800	PRESERVED_SPECIMEN	GH	GH	barcode-01543338				CC_BY_4_0	President and Fellows of Harvard College	[data not captured]			2019-11-04T21:39:07.615Z	STILLIMAGE	
1998959106	861e6afe-f762-11e1-a439-00145eb45e9a	9435f31f-be17-43d1-8549-4b0d747f8a5c	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum rostratum Dunal	Dunal	US	[data not captured]	Texas	present		485ff490-e3b7-11db-9acc-b8a03c50a862													2930922	2929800	PRESERVED_SPECIMEN	GH	GH	barcode-01543440				CC_BY_4_0	President and Fellows of Harvard College	[data not captured]			2019-11-04T21:39:09.293Z	STILLIMAGE	
1998948244	861e6afe-f762-11e1-a439-00145eb45e9a	91bd85e5-2090-4cd3-a957-f707d443fd98	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum rostratum Dunal	Dunal	US	[data not captured]	Texas	present		485ff490-e3b7-11db-9acc-b8a03c50a862													2930922	2929800	PRESERVED_SPECIMEN	GH	GH	barcode-01543437				CC_BY_4_0	President and Fellows of Harvard College	[data not captured]			2019-11-04T21:38:59.397Z	STILLIMAGE	
1998944177	861e6afe-f762-11e1-a439-00145eb45e9a	90bc975b-4856-4614-9566-c3d26555fe6a	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum rostratum Dunal	Dunal	US	[data not captured]	Kansas	present		485ff490-e3b7-11db-9acc-b8a03c50a862													2930922	2929800	PRESERVED_SPECIMEN	GH	GH	barcode-01543381				CC_BY_4_0	President and Fellows of Harvard College	[data not captured]			2019-11-04T21:38:59.241Z	STILLIMAGE	
1998922279	861e6afe-f762-11e1-a439-00145eb45e9a	8bf48bdb-6367-45bc-be71-6036c1277054	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum rostratum Dunal	Dunal	US	[data not captured]	Massachusetts	present		485ff490-e3b7-11db-9acc-b8a03c50a862													2930922	2929800	PRESERVED_SPECIMEN	ECON	ECON	barcode-01543371				CC_BY_4_0	President and Fellows of Harvard College	[data not captured]			2019-11-04T21:38:43.875Z	STILLIMAGE	
1998916697	861e6afe-f762-11e1-a439-00145eb45e9a	8a90df4c-c143-489b-9610-a25359c44d53	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum rostratum Dunal	Dunal	US	[data not captured]	Wyoming	present		485ff490-e3b7-11db-9acc-b8a03c50a862													2930922	2929800	PRESERVED_SPECIMEN	GH	GH	barcode-01543455				CC_BY_4_0	President and Fellows of Harvard College	[data not captured]			2019-11-04T21:38:30.851Z	STILLIMAGE	
1998907703	861e6afe-f762-11e1-a439-00145eb45e9a	888eceec-20c3-4672-b83d-4e526ac980de	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum rostratum Dunal	Dunal	US	Waltham	Massachusetts	present		485ff490-e3b7-11db-9acc-b8a03c50a862									1900-08-23T00:00:00Z	23	8	1900	2930922	2929800	PRESERVED_SPECIMEN	GH	GH	barcode-00592217				CC_BY_4_0	President and Fellows of Harvard College	G. E. Morris			2019-10-09T15:06:21.981Z	STILLIMAGE	
