Ind.ID origin.pop pred.pop BM BN ITCS SICO SP CROA FR GR MAC
BM BM BM 0.486978771147933 0.0488916370478083 0.0875672278554177 0.0347083168821359 0.0701128482719563 0.0452397877978802 0.0155371637777536 0.0581578195820045 0.15280642763711
BM BM BM 0.446320426407374 0.0599122305037265 0.166059147022597 0.0595649428389769 0.0959000800399665 0.0442810191347399 0.022596844506183 0.0524247887396296 0.0529405208068069
BM BM BM 0.493726236163054 0.0571082368048825 0.135263498326185 0.0448686767604352 0.0865679672123434 0.0444468026503866 0.0210221594256869 0.0711051620111766 0.0458912606458502
BM BM BM 0.559791153368564 0.042151939076256 0.0595482341051886 0.0217911772452121 0.0563432000684797 0.0423944785052056 0.011487377275248 0.101437005731112 0.105055434624733
BM BM GR 0.0352779075118436 0.00965332094524164 0.0115213415573513 0.00440372496224861 0.00912622756191587 0.0207822105211213 0.0039730742718467 0.885228503314529 0.0200336893539017
BM BM BM 0.464637206452956 0.036403692510624 0.0465299417210348 0.0158999192320104 0.0448627163385055 0.0403900810536954 0.00973422080156714 0.273110776685681 0.0684314452039261
BM BM BM 0.567341628212144 0.0468959008097575 0.079688071108133 0.0276320380662547 0.0657120412009326 0.0425003588980496 0.0139263743191926 0.0879898748948578 0.0683137124906787
BM BM BM 0.469830527708375 0.0340794005596937 0.0383969823609113 0.0146892089750537 0.0415996669892373 0.0426889984744131 0.00885627472285318 0.193606173888699 0.156252766320765
BM BM BM 0.526325724378366 0.0385084827121286 0.0496246653624818 0.0173003953097248 0.0489772880655443 0.0412605355166112 0.0100101926086326 0.187801304052707 0.0801914119938035
BM BM BM 0.47046765994372 0.0564967969228556 0.146635649172246 0.0540903985464572 0.0897727440188583 0.0433968245255352 0.0202535206405676 0.0506780281541394 0.068208378075621
BM BM GR 0.217450179978862 0.0219581456655263 0.0260398746717556 0.00950332883949241 0.0242759276623983 0.0334691118867654 0.00679125107347502 0.59738184726322 0.0631303329585045
BM BM BM 0.545750852585237 0.0399764247398221 0.0532265841526017 0.0186312779204056 0.0517300867728747 0.0415944769057729 0.0105005537132052 0.1573429877522 0.0812467554578799
BM BM BM 0.556378677950188 0.0416817147738425 0.0578366229224393 0.0212591151196744 0.0553951863214073 0.0424457400937274 0.0112924998319421 0.104433085434036 0.109277357552743
BM BM BM 0.49398573062685 0.0358518973111358 0.0437159711286846 0.0153842454317075 0.0444963405892182 0.040714783795224 0.00918323226190648 0.230057368880512 0.0866104299747623
BM BM BM 0.537527538290964 0.0501864488951618 0.100430216878355 0.0365518351862694 0.0743779411867556 0.0427168030470751 0.0160728395826134 0.0600612320125042 0.0820751449203015
BM BM BM 0.48634314887711 0.0357811910233756 0.0439319638994742 0.0153595045268097 0.0442889068498232 0.0405814438675642 0.00923223903973751 0.242470562874431 0.0820110390416741
BM BM BM 0.386241856305597 0.0324802248661141 0.040354540143497 0.0139441542434574 0.0385875979171828 0.0388775959751752 0.00899671891643578 0.373676887823768 0.0668404238087729
BM BM BM 0.557438760675988 0.0491033477815818 0.0907693804766919 0.031081547353681 0.0702396460909532 0.0428187547149537 0.0153030748741207 0.0815148207761794 0.0617306672558507
BM BM BM 0.475781235904164 0.057106880924308 0.147019958180471 0.0527270477318422 0.0899550910217555 0.0437049763344593 0.020681631862075 0.0539755403053187 0.0590476377356062
BM BM BM 0.53407151057509 0.0493621774113157 0.0955494015725833 0.0354776498315332 0.072656838152523 0.0427912710928427 0.015590724306266 0.0587756355244304 0.0957247915334167
BM BM BM 0.519369859053947 0.0385735128805667 0.0501470978567125 0.0173209796469067 0.0489343230160443 0.0411769489199854 0.0101055639753805 0.199266235631663 0.075105479018794
