Ind.ID origin.pop pred.pop BM BN ITCS SICO SP CROA FR GR MAC
BM BM BM 0.436939113215525 0.0586094054457702 0.0337253392031267 0.0124670907156258 0.0182601393910078 0.0378159093067769 0.0194170962471094 0.298934548081904 0.0838313583931541
BM BM BM 0.580179014127471 0.0350799416047759 0.100381870014771 0.0397711973225374 0.0426803784473186 0.0425545841023567 0.0449908159853707 0.0343826766265703 0.0799795217688286
BM BM BM 0.402020018398201 0.0350757233592056 0.193102792531879 0.0801835866235366 0.0671336098153328 0.0445160240787356 0.0809682383132849 0.0352177010363289 0.0617823058434954
BM BM BM 0.607638014170254 0.0321055473314746 0.122588891706112 0.0382577254387765 0.0412391900615114 0.037711987814408 0.0515789386051144 0.0308742292519813 0.0380054756203672
BM BM BM 0.628536753172831 0.04026817053445 0.0583441483792788 0.0220743626037235 0.0280498781051733 0.0409278809171858 0.0291323603121097 0.0538011612902136 0.0988652846850342
BM BM GR 0.0342811030757454 0.0518732217441095 0.0145709057190586 0.00608663933343875 0.00774042681276693 0.0159258987971029 0.00964067443806456 0.843191670503018 0.0166894595766945
BM BM BM 0.542172351437587 0.05854717282114 0.0436594456984434 0.0144694785100156 0.021161061521128 0.0487872378583397 0.0227318158584174 0.191986095813796 0.0564853404811327
BM BM BM 0.63924181551728 0.0352033820293895 0.0825243629278993 0.0301704030180777 0.0346492163942153 0.0402135520681192 0.0369353269104265 0.0351607565414732 0.065901184593119
BM BM BM 0.51515664135799 0.0545587833563281 0.0369728060602952 0.0138112163874319 0.0205867109042627 0.0361554708288603 0.0216394402109058 0.158183152867937 0.14293577802599
BM BM BM 0.640107769260161 0.0475833690169049 0.0450102932632459 0.0151547931008078 0.0213622783036217 0.0418188835260996 0.0225119200855014 0.100167444699587 0.0662832487440706
BM BM BM 0.42289265618803 0.0367944333783328 0.164262847851599 0.0731127399814164 0.0643957817427053 0.0468618840309892 0.0694849277185274 0.0367593353510069 0.0854353937573932
BM BM BM 0.638519907939387 0.046198359357262 0.0453411608126723 0.0156732300880296 0.021860691630766 0.0409547032711888 0.0229273144472963 0.0927166314055167 0.0758080010478815
BM BM BM 0.642278430580813 0.0421448399086695 0.0518336117745748 0.018811572037767 0.0248907109321688 0.0404066089911567 0.0259686035894758 0.0652059259573949 0.08845969622798
BM BM BM 0.40475579933589 0.0431148530624444 0.110698490140828 0.0546857023398892 0.0560736304867634 0.0518047081158721 0.0552634894313703 0.0458797166275334 0.177723610459409
BM BM BM 0.517587030389856 0.0566112844633129 0.0384138452949862 0.0133416886209004 0.0196225248120802 0.0436077844386594 0.0208373728518463 0.218546270822279 0.0714321983060795
BM BM BM 0.53723537704224 0.0576429841402239 0.0419801272394851 0.0140903312256318 0.0206467287000214 0.0475052521878243 0.0220820058337423 0.198609201222467 0.060207992408363
BM BM BM 0.6505378905429 0.03515155600003 0.0813057488853046 0.0288980497748301 0.0335086319334855 0.039592009572805 0.0360228339810678 0.0349457737978704 0.0600375055117068
BM BM BM 0.511874419999436 0.0555243446056596 0.0355213257069122 0.0128525038472969 0.0190401587153539 0.037821982456873 0.0200486038874682 0.210542681537678 0.0967739792433214
BM BM BM 0.318690974291434 0.0360381170405746 0.227965589401768 0.10331475458815 0.0756541866985659 0.0454539523861896 0.0945674044838425 0.035611280069011 0.0627037410404641
BM BM BM 0.446025013161621 0.0582364174139146 0.0333292545475617 0.0123833853218017 0.0182199128911913 0.0366227235271098 0.0193018797677664 0.285073673951521 0.0908077394175117
BM BM BM 0.42266294134381 0.0357901227660983 0.175675902974823 0.0747697980002155 0.0648696451763871 0.0454506979849651 0.0735266122411286 0.0357960147555911 0.0714582647569811
BM BM BM 0.446926777614707 0.0582040573150982 0.0333165664447663 0.0123807380541455 0.0182230361661108 0.0365578607090822 0.0193001814923218 0.283749964453912 0.0913408177498566
BM BM BM 0.596734938843271 0.0364410741858325 0.083044711091567 0.0331988136914165 0.0376122677193131 0.0425714249719667 0.0390047692686286 0.0378873176197302 0.0935046826082742
BM BM ITCS 0.244489786530997 0.0378374863557154 0.251273269358675 0.131147239011683 0.0819940712949089 0.0466329881681469 0.0988010770432088 0.0360456151461306 0.0717784670905342
BM BM BM 0.635540515975995 0.0349993013413234 0.0849085513857738 0.0310764584792711 0.0354137715402266 0.0402591252152332 0.0378328843469576 0.0346240127748239 0.0653453789403955
BM BM BM 0.601539189546908 0.0421028572422334 0.0563998314455176 0.0218503443264889 0.0282672064891186 0.0410533311138117 0.0292875640681638 0.0589723068642259 0.120527368903531
BM BM BM 0.603769381690349 0.0330728364850767 0.113873525631797 0.0391191721722308 0.0418880841909257 0.0394227877141587 0.0481179639434488 0.0315774419589251 0.0491588062130882
BM BM BM 0.579149419911678 0.0354484358746044 0.09706097912166 0.0389286459414304 0.0421037340547238 0.0428588956803407 0.044056340419792 0.0351060374662064 0.0852875115295641
BM BM FR 0.00582262238463352 0.00401017996478267 0.21843631325078 0.149570300061617 0.0530908568928971 0.00867759018792776 0.553556667847436 0.00246289449506046 0.00437257491486672
BM BM BM 0.288184240923218 0.0379514727933782 0.229037053850517 0.113439218209687 0.0789153540620098 0.0474215354384706 0.0914237431441944 0.0371317208691063 0.0764956607094177
BM BM BM 0.670295503766372 0.0436441518777252 0.0502083499888714 0.0168212652613302 0.022793994558642 0.0405287229139264 0.0241049077867462 0.0707809858887176 0.0608221179576689
