Ind.ID origin.pop pred.pop BM BN ITCS SICO SP CROA FR GR MAC
BM_36 BM GR 0.334375289515262 0.0336484363964417 0.0122205010640406 0.0100545227504324 0.010542226937937 0.0198443172067903 0.0118380467721704 0.513754778207076 0.0537218811498496
BM_37 BM GR 0.327379913719133 0.0457983063800364 0.0178810795837586 0.0084955436586894 0.0123749663586783 0.0671098619581234 0.0121228628022503 0.460493676466116 0.0483437890732154
BM_38 BM GR 0.256710631484099 0.0443648316030246 0.0581621835068453 0.0604500316794338 0.0304450406901371 0.0268498352989823 0.0747523377208142 0.403479257735402 0.0447858502812622
BM_39 BM GR 0.343766433143559 0.0333038377591914 0.00411092942921733 0.0050131990580675 0.00646355463238962 0.0181637487496181 0.00421966727845292 0.527698151621555 0.0572604783279492
BM_41 BM GR 0.341611809496155 0.0348472161618311 0.00591056765640296 0.00653542176268977 0.00851782358695317 0.0168359386853114 0.00634731260159816 0.524026462183144 0.0553674478659147
BM_43 BM GR 0.258191519950871 0.0456168552321209 0.0652752733831078 0.0260236248422364 0.0243351582225514 0.0488781651529452 0.0457330937910021 0.445805951641996 0.0401403577831684
BM_44 BM GR 0.333787339515767 0.0382825561029332 0.0124776826648144 0.00743440983414703 0.0098398716102635 0.0329461012096444 0.00938747874180946 0.506843428654245 0.0490011316663758
BM_45 BM GR 0.332941450959973 0.0388682419518567 0.0114609980178478 0.00788516972358397 0.00990213890334463 0.0328507567106185 0.0094087840183508 0.506314082312302 0.0503683774021216
BM_46 BM GR 0.342424942377209 0.0299787616972415 0.00600112704659391 0.00646534026312127 0.00694802371164866 0.0200505750332454 0.00623823423997503 0.524378130312145 0.0575148653188199
BN_2 BN GR 0.328151140768523 0.0399543088228414 0.0131796587902521 0.00806425281265977 0.00952051472628212 0.0521758178846524 0.0116998380094772 0.481440210659716 0.0558142575255961
BN_3 BN GR 0.348866391552357 0.0265090124396388 0.00378912085646878 0.00489086002064166 0.0060669033177049 0.0131880467358904 0.00441270863631411 0.534983242204156 0.057293714236828
BN_4 BN GR 0.323950474074777 0.0331094681403696 0.014918795943317 0.0225110046959444 0.0136111004047888 0.0200613481119897 0.0197263811266117 0.498408944133116 0.0537024833690858
BN_5 BN GR 0.318061230850682 0.0352304683607999 0.0223953936081547 0.0164083629356311 0.0164271082290351 0.020074201612706 0.023565713020465 0.499239606422613 0.0485979149599137
ITCS_2 ITCS FR 0.0130577514073686 0.0081299670837621 0.198718606297126 0.234304584564625 0.0686004898079996 0.0111222121703443 0.451198731591294 0.00851557522985566 0.00635208184762512
ITCS_3 ITCS FR 0.0131659303905365 0.0134718553432974 0.253916159329244 0.189282813278854 0.060002752300238 0.017044169662782 0.432505702471855 0.0151104887769553 0.00550012844623686
ITCS_4 ITCS FR 0.0252257314187348 0.0138911764523193 0.21171665805359 0.202019297343199 0.0623086478532342 0.0140756969110076 0.44460937715258 0.0170925371359745 0.00906087767936149
ITCS_6 ITCS FR 0.0123908640798925 0.00756128806931292 0.215588957155833 0.226859981637119 0.0665872696415428 0.0102781063976168 0.44354010132744 0.0103137814585304 0.00687965023271325
ITCS_7 ITCS FR 0.00867967353362516 0.00447996329159832 0.196624100358682 0.234334728979751 0.0728144792924175 0.007259778985 0.464785247254646 0.00521279517367127 0.00580923313060867
ITCS_8 ITCS FR 0.0104530883472733 0.00892976246333599 0.267811607535146 0.175941725400222 0.0612081683367213 0.0125910427440599 0.449355661443913 0.00933371479005094 0.00437522893927787
ITCS_9 ITCS FR 0.0140503285298113 0.00716464011342483 0.203384265200922 0.229307559019281 0.0681474955064206 0.00944897827849363 0.451088199817837 0.00964720241125984 0.00776133112254996
ITCS_10 ITCS FR 0.0600167493808928 0.039399758672555 0.235056867387194 0.110788352793232 0.0517372657544579 0.0348555319656731 0.294328066903677 0.155222517228173 0.0185948899141449
ITCS_11 ITCS FR 0.00402665145220014 0.00621836677787782 0.278709489011713 0.207258833476119 0.0628074775111234 0.0107682891243938 0.41806957473296 0.00916135206836187 0.00297996584525005
ITCS_12 ITCS FR 0.0126825806800648 0.00572231526455241 0.212913441414366 0.209690258038167 0.0699654840987595 0.00789326584692466 0.467416371458731 0.00690232080572302 0.00681396239271157
ITCS_13 ITCS FR 0.0253431565108559 0.0141140391948383 0.220955506825501 0.20460286384723 0.059970173996135 0.014013599056711 0.41769276776205 0.0316750512904949 0.0116328415161844
ITCS_14 ITCS FR 0.00508543264384761 0.00985007089761094 0.341306418826518 0.149878878067321 0.0560833549966019 0.0154654470602298 0.404389847158077 0.0147642224850595 0.00317632786473434
ITCS_15 ITCS FR 0.0156040912565072 0.0208839189024576 0.243637638777922 0.195281605728157 0.0623225970237547 0.0246189756501233 0.396659949314974 0.0331638598960968 0.00782736345000695
ITCS_18 ITCS FR 0.0189359998139657 0.0138315991807974 0.268694374204016 0.16809726654842 0.0561508046855521 0.0145970277930274 0.416493136082091 0.0343331869571741 0.00886660473495576
ITCS_19 ITCS FR 0.0399674969640248 0.0177778177068112 0.182067362407213 0.220071163196328 0.0606087815400596 0.0152673792742317 0.401673801636929 0.0451295197295757 0.0174366775448269
ITCS_20 ITCS FR 0.00788917781177828 0.00469136673476618 0.205864324639948 0.234313263321566 0.0712365253010261 0.00783843017510862 0.457657149314256 0.00534915630648334 0.0051606063950676
ITCS_21 ITCS FR 0.0563938187825667 0.0163165745007777 0.167841852835682 0.201547040343623 0.0602622873534433 0.0119058829416616 0.413786969644228 0.0479255811579966 0.0240199924400208
ITCS_22 ITCS FR 0.0785459332390397 0.0323406390669487 0.179004439368497 0.138591433338657 0.0529407531585111 0.0228767711569549 0.318426417308324 0.151606287934822 0.025667325428246
ITCS_24 ITCS FR 0.00543576119421035 0.0120198938497066 0.226091367068394 0.260302490921824 0.0697727657386217 0.0195871104560488 0.392860018192725 0.0105106283421494 0.00341996423632112
ITCS_25 ITCS FR 0.0245492793653347 0.01487349523171 0.243780031839798 0.177600743940385 0.0584301302100623 0.0144650401508834 0.406770672507891 0.0470426784402479 0.0124879283136879
ITCS_26 ITCS FR 0.0257198649941381 0.0206894555080302 0.255225812009231 0.157049999555445 0.0562416812060694 0.0201343455323934 0.395101042794913 0.0581569258733938 0.0116808725263862
ITCS_29 ITCS FR 0.0109586016342253 0.00598996258126907 0.179642417459888 0.257501040695507 0.0718997205141837 0.00884608885254664 0.450499739066971 0.00750699133322143 0.00715543786218778
ITCS_30 ITCS FR 0.0201495792502409 0.0259459925550554 0.277138948716277 0.136576790672409 0.0568403764602066 0.0312650456690691 0.390348630489501 0.0527677191581168 0.00896691702912405
ITCS_31 ITCS FR 0.00714106295925853 0.0080528329075185 0.249065324591407 0.217136678063478 0.0641736308058533 0.0123812253259618 0.427554364461056 0.0101828809101822 0.00431199997528436
ITCS_32 ITCS FR 0.00477642094543992 0.00445763801676352 0.287548613502644 0.188337271841275 0.0620123653943712 0.00794787197032905 0.433572163400282 0.00776409541853708 0.00358355951035733
ITCS_34 ITCS FR 0.0272381480307762 0.0136868506007902 0.263952334161063 0.147532837253757 0.0557953172040547 0.0127483649676674 0.407064063319348 0.0583906752429018 0.0135914092196415
ITCS_38 ITCS FR 0.0479213494485097 0.0113545091959283 0.138100746904739 0.226406645296313 0.0677271204468539 0.00911327675152208 0.444040954216757 0.0272535346430415 0.0280818630963353
ITCS_40 ITCS FR 0.0935998927499026 0.0406851667761119 0.160374615491457 0.174313759673684 0.0536195985756047 0.0275774046708206 0.295344792579896 0.128928457123848 0.0255563123586763
ITCS_42 ITCS FR 0.0127952446439759 0.0182132105842896 0.23514704677222 0.215262982762398 0.0636740749302491 0.0226801464294147 0.402614327299298 0.0231295610671488 0.00648340551100603
ITCS_43 ITCS FR 0.00219588051203998 0.00371611590027262 0.307140170444044 0.185972668894657 0.0613140248893705 0.00834767489883559 0.425400020177321 0.00416264985409212 0.00175079442936723
ITCS_44 ITCS FR 0.00705201936372222 0.00394221911241728 0.159452505998423 0.261698051629955 0.0782946401082804 0.0069468068168869 0.473516957193855 0.0039554872698002 0.00514131250665915
SICO_1 SICO FR 0.00927780551001305 0.0151690788370643 0.243288578273702 0.220211225780965 0.064769182626586 0.0207303242574917 0.403313912105435 0.0180919531517573 0.00514793945698526
SICO_2 SICO FR 0.0150046233637601 0.0135288752878898 0.198679167238421 0.246916421701817 0.0657153128535764 0.0168522688216779 0.420872441381063 0.0152574888385792 0.00717340051321621
SICO_3 SICO FR 0.0184284414675921 0.00918583971722919 0.18210988838822 0.249658538864714 0.0677519923611975 0.0108972857427963 0.437360555175041 0.0143104887987257 0.0102969694844845
SICO_6 SICO FR 0.0109586016342253 0.00598996258126907 0.179642417459888 0.257501040695507 0.0718997205141837 0.00884608885254664 0.450499739066971 0.00750699133322143 0.00715543786218778
SICO_7 SICO FR 0.0262987553282425 0.00908430476132259 0.165475985992325 0.244031777967763 0.0684949795626289 0.00946683790184515 0.445312230007699 0.0167732505524575 0.0150618779257171
SICO_8 SICO FR 0.00317981086556939 0.00375940815835673 0.23172812577445 0.25019150924638 0.0687002815934306 0.00764758433935627 0.426249511773172 0.0055545140577746 0.00298925419151024
SICO_9 SICO FR 0.0559108715128007 0.0397148997472078 0.245966919893858 0.0954964826343841 0.0548159904185021 0.0401283714281505 0.292986897874135 0.155022437709639 0.0199571287813232
SICO_11 SICO FR 0.00758878117443279 0.00904698242826002 0.291123848099416 0.177142709865203 0.0589125265005828 0.0129430969929117 0.424675211975768 0.0142003290717919 0.00436651389163455
SICO_12 SICO FR 0.00556786868211717 0.00848141905833302 0.288222122696262 0.1835190540317 0.0607001380463494 0.0140020747698794 0.427495893468503 0.00889514787296137 0.00311628137389529
SICO_14 SICO FR 0.0188209410805084 0.00886875056524283 0.17916074423671 0.249942920348424 0.0682175745837171 0.0104871005575843 0.440005326825655 0.0138621726190615 0.010634469183097
SICO_15 SICO ITCS 0.0596564425924441 0.0433944922119893 0.282946371736502 0.0650812451304698 0.0437519246222341 0.0428164247105155 0.221792393243556 0.223445467029492 0.0171152387227982
SICO_17 SICO FR 0.00929558004902743 0.00749012213419029 0.257771376409619 0.205333673178762 0.0624730027541572 0.0101720227452471 0.423684239133668 0.0174778962615445 0.00630208733378461
SICO_18 SICO FR 0.016579934392291 0.0154194392015202 0.315867570819376 0.119199796524273 0.0536484403634726 0.0167567103551098 0.404750857694959 0.0486598791521064 0.0091173714968916
SICO_19 SICO FR 0.0154686225621878 0.00839220586215593 0.165113320313571 0.260579142314661 0.0715515134568757 0.0110125304965777 0.451260577999278 0.00871367273003431 0.00790841426465867
SICO_20 SICO FR 0.0489221284356574 0.0224025892082666 0.203622711302619 0.158951628142211 0.0584046755486248 0.0179557792317319 0.37886485014822 0.0890725787887754 0.0218030591938929
SICO_22 SICO FR 0.0246529362222367 0.0264475950701488 0.272753953262677 0.138119661084312 0.053009529248119 0.0274391535555121 0.390081729049499 0.0582359917888621 0.00925945071863311
SICO_23 SICO FR 0.0402595741524119 0.0190606353420695 0.187765144049839 0.212430089244272 0.0598249400764028 0.0162230193971213 0.41721544986373 0.0328143224480296 0.014406825426124
SICO_24 SICO FR 0.0657450304496086 0.0384220008001483 0.185735955518644 0.173707276850425 0.0556608117706048 0.0299597006981644 0.327071809205441 0.103894610892502 0.0198028038144627
SICO_26 SICO FR 0.0109704098269255 0.00946166549727106 0.19549607940239 0.255490671216636 0.0683634356955073 0.0134426091037539 0.430763714518336 0.0100666723115633 0.00594474242761698
SICO_31 SICO FR 0.00688008247176651 0.0114703494102608 0.261283595079906 0.206581952481078 0.0632285424376463 0.0176150514855363 0.418035949332239 0.0111810104981437 0.00372346680342269
SICO_32 SICO FR 0.00796864010955019 0.0105094756419477 0.250626596468401 0.220821270110729 0.0642262500910715 0.0141859878534367 0.405979571840593 0.0202827794129891 0.00539942847128267
SICO_33 SICO FR 0.00984364732975858 0.00467272526737445 0.130060357680596 0.257552789235182 0.0826721741259011 0.00715388840642609 0.497613164229735 0.00436444544732968 0.00606680827769794
SICO_34 SICO FR 0.0451591520445889 0.0117867510148476 0.123526103056931 0.251900516344969 0.0693392846943193 0.00996270099127362 0.441195864771641 0.0217950332459645 0.0253345938354645
SICO_35 SICO FR 0.0452887855375737 0.0142225762158248 0.132753296436125 0.241479201070443 0.0677885804162967 0.0115572465169066 0.448535156062431 0.0190336743237118 0.0193414834206875
SICO_36 SICO FR 0.00894645039486467 0.00861948582580957 0.202281098008595 0.239499970436331 0.0694210423414209 0.0139460664011352 0.4463756762574 0.00690060458043132 0.00400960575401164
SICO_37 SICO FR 0.168582554535137 0.0341230472369889 0.0832138941538177 0.186503628115653 0.0565903639503302 0.0174764829094259 0.299076532144841 0.101221599819241 0.0532118971345652
SICO_39 SICO FR 0.00866875844564814 0.00445627757629428 0.222475042034599 0.210080264685871 0.0704793863020969 0.00714698383639543 0.466404547684696 0.00506967130536322 0.0052190681290356
SICO_41 SICO FR 0.0733838726800648 0.0203761555352989 0.13645842083482 0.217651746410346 0.0605309819368741 0.0137037072620789 0.398310212884908 0.0508723871514073 0.0287125153042034
SP_2 SP FR 0.00961168998456699 0.0045622824991825 0.183607776167415 0.216930530798453 0.0773219856375847 0.00700456462590024 0.4912210540586 0.00440348671970312 0.00533662950859519
SP_3 SP FR 0.100432782826399 0.0282743980173812 0.139794649812123 0.176898657216928 0.05570562919089 0.0161507439866492 0.372980140898962 0.0790758418514476 0.0306871561992191
SP_4 SP FR 0.0173615118870783 0.00919136860403808 0.201194918888321 0.212841793066528 0.0681520898135817 0.0110273953275945 0.464165383237223 0.00915211768588887 0.00691342148974689
SP_5 SP FR 0.10565064313743 0.0343156219162453 0.137094070449776 0.182113967690971 0.0566603961412854 0.0197604266690762 0.362722958720972 0.0733106268217495 0.0283712884524948
SP_9 SP FR 0.00865347493172829 0.00533241642074308 0.154300418405279 0.268033178352517 0.077197256191777 0.00896044787068096 0.467875720599129 0.00468803273554832 0.0049590544925974
SP_10 SP FR 0.00857742957069055 0.00946197362156789 0.201429609239454 0.256420182155665 0.0688236323050985 0.0146315809322679 0.427310702910641 0.00869062367065658 0.00465426559395834
SP_11 SP FR 0.0355812793994756 0.0159028889096025 0.174549904694131 0.235132374357321 0.062601967472447 0.0144568040483785 0.415798936493548 0.0304543549013205 0.0155214897237748
SP_12 SP FR 0.014353060290043 0.0121951571424278 0.242638335539418 0.196095703770561 0.0613290846691941 0.0152082701400952 0.438686145122542 0.0136083654596368 0.00588587786608086
CROA_2 CROA GR 0.339006861665419 0.030185018622342 0.00804677250463941 0.0105615973967774 0.0112960259918216 0.0128764910847175 0.0119484914219417 0.519971303586206 0.0561074377261354
CROA_3 CROA GR 0.341805660534753 0.0333291481034646 0.00509093451554108 0.00575048440873306 0.00692336786571698 0.0207533326402022 0.00517883173211112 0.523955670069166 0.0572125701303125
CROA_4 CROA GR 0.342096458490844 0.0336695310884945 0.00746690264073114 0.00549049312554089 0.00738228257391245 0.0207045095826177 0.00613927944461212 0.522562518712252 0.0544880243409952
FR_1 FR FR 0.0382205734205006 0.0138792798214361 0.162515033751105 0.237888587466499 0.0643679686523877 0.0123229109905415 0.426791527404033 0.0264605150398732 0.0175536034536243
FR_2 FR FR 0.00445169768043796 0.0085391869479762 0.260033858614622 0.215838810372806 0.065253602240996 0.0158993550537852 0.420551372312834 0.00685135775683008 0.00258075901971227
FR_3 FR FR 0.0201853698194947 0.0114407189368297 0.248596531605493 0.175304711542091 0.0602088633329063 0.0123500853381222 0.44865337728174 0.015634687992275 0.00762565415104905
FR_4 FR FR 0.0100272980015246 0.010944501692407 0.255410071636185 0.194168007708789 0.0617525943908642 0.0154947350520037 0.436768590562379 0.0109698342067598 0.00446436674908809
FR_6 FR FR 0.0163891894733634 0.0125184469281569 0.247276159570844 0.190868770011562 0.0598785269735575 0.0145910030792545 0.434328985580331 0.0172012198244608 0.00694769855847044
FR_7 FR FR 0.0480389760246742 0.0191349894416586 0.16841986008118 0.202202675632302 0.0626545086036482 0.0143806855806548 0.444882526484269 0.0251153335157704 0.0151704446358433
FR_9 FR FR 0.0313081872751734 0.0113661405956145 0.177573568313146 0.222935332691928 0.0658593923434236 0.0107128825502387 0.44820432174538 0.0178977838739115 0.0141423906111845
FR_12 FR FR 0.0732109897288718 0.0270231315304327 0.169439038404032 0.17097667761417 0.0575855877923015 0.0168684527978442 0.41254656672836 0.051578963397731 0.020770592006256
FR_13 FR FR 0.0200459338467778 0.00623761569840119 0.158052768863508 0.24341348434952 0.0733863102992784 0.00731228919696456 0.466236789817991 0.0108022027566021 0.0145126051709573
FR_18 FR FR 0.0396506810240452 0.0150057160535303 0.16465813299732 0.223361645125155 0.0646731165783702 0.0127329451807711 0.444145665814201 0.0206742083879751 0.0150978888386322
FR_19 FR FR 0.0214409921589532 0.00694089122023958 0.153231077649349 0.206729150861986 0.0787862538890924 0.00745804576458808 0.50697115422815 0.00736350621207479 0.0110789280155665
FR_20 FR FR 0.00710970219579136 0.00718450887072882 0.178398622796651 0.269862844069727 0.0731187939046406 0.0129671061398569 0.442128417317221 0.00552526324881453 0.00370474145656901
FR_21 FR FR 0.012550977826918 0.00592001354960637 0.231511446970538 0.203167013064716 0.066685266394864 0.00806624439703278 0.456335782252243 0.00868397285864576 0.00707928268543681
FR_22 FR FR 0.0845388695787598 0.0209741914731019 0.131614278778474 0.186356112712012 0.0610065726025594 0.0123788978058801 0.426219863984491 0.0452976625548311 0.031613550509891
FR_24 FR FR 0.0361931688460741 0.0280928671172675 0.2316010304085 0.163572924041922 0.0549841792981788 0.0254380651888101 0.376948682033363 0.0702697258315853 0.0128993572342983
FR_26 FR FR 0.00775001950231151 0.0110982912910394 0.266816780718373 0.189583200656569 0.0616950027824948 0.0172004563418173 0.432282200579429 0.00996665899490326 0.00360738913306334
FR_27 FR FR 0.0513193547806884 0.0331333211732998 0.202050317763021 0.181744627435191 0.0554630642549096 0.0266841441515153 0.36442580590312 0.0698429728764941 0.0153363916617605
FR_30 FR FR 0.0232910745581568 0.0148617447251238 0.180359131193538 0.247774088586992 0.0649888569127336 0.0161073795957482 0.424245826495704 0.0183479936217124 0.0100239043102904
FR_31 FR FR 0.0349572340214235 0.0142350905473429 0.194296175412353 0.200648926408495 0.0627989650828518 0.0124331802973877 0.447001823116917 0.0207861279838522 0.0128424771293769
FR_32 FR FR 0.00994435075613931 0.00464522182952403 0.139987071094226 0.257931815462977 0.0806356253920967 0.00713803492870238 0.488702367700448 0.00454895887823899 0.00646655395764836
FR_34 FR FR 0.00990401358041757 0.0061196022630752 0.188044501559281 0.256914933115215 0.0708781746525212 0.00925172868567443 0.444507784501265 0.00782863689356426 0.00655062474898634
FR_36 FR FR 0.00508071165579317 0.00647027854954559 0.30734057674742 0.163816648407438 0.0590737263551008 0.0113395436930026 0.437017415671975 0.00705270651564349 0.00280839240408239
FR_38 FR FR 0.0248229870220424 0.0122003702534685 0.202832936740369 0.219333749649889 0.0630333712336563 0.0125637103402459 0.433812344034171 0.0202547403557489 0.0111457903704092
FR_41 FR FR 0.0146185337183214 0.00594236913473845 0.170464285182887 0.251863480938586 0.0725000729688257 0.0079030673861128 0.457821967612817 0.008886812714196 0.00999941034351589
FR_42 FR FR 0.0331448645673302 0.0151142655018997 0.183625542879498 0.221859651063734 0.0629770997187693 0.0139621149078643 0.434914451513481 0.021671908301539 0.0127301015458844
FR_45 FR FR 0.0110259769974371 0.016247287133722 0.284216634229828 0.165855320639411 0.0574487458254613 0.0212180845090998 0.418728946560641 0.0201553705700657 0.00510363353433355
FR_46 FR FR 0.14052037738033 0.0424398344009594 0.130762556370289 0.145404337732013 0.0474283909212545 0.0240676377642579 0.23433340042061 0.201822557855293 0.0332209071549921
FR_47 FR FR 0.0131659303905365 0.0134718553432974 0.253916159329244 0.189282813278854 0.060002752300238 0.017044169662782 0.432505702471855 0.0151104887769553 0.00550012844623686
FR_48 FR FR 0.00848612707455189 0.00596955235847729 0.216963695709266 0.215864155474996 0.0698995055342069 0.00975450007533605 0.463732740174047 0.00529712868512885 0.00403259491398987
FR_49 FR FR 0.0316607748082404 0.0201758500523168 0.21311491555703 0.20123970868423 0.0581472313398164 0.0186224753834731 0.407239596088498 0.0378901895937812 0.011909258492615
FR_51 FR FR 0.0465194331022379 0.0151354264138548 0.160049216568552 0.228703919769232 0.0628367357873799 0.0123453498898605 0.416764581979328 0.0364142795411046 0.0212310569484501
FR_52 FR FR 0.00799264180939286 0.00722635335027007 0.268882950906053 0.179118824015127 0.0627585616288248 0.0114645191229892 0.452067962602007 0.00693296416174368 0.00355522240359178
FR_54 FR FR 0.00884797862714212 0.0137891842977556 0.261061082453264 0.199885675845253 0.0619950194807834 0.0192940930779644 0.415440787275065 0.0151135462085266 0.00457263273424598
FR_55 FR FR 0.0163733033188001 0.0141531727803917 0.33689275525299 0.105024218620196 0.0477889633607786 0.0153083157625805 0.406538956682399 0.0505750052395637 0.00734530898230043
FR_56 FR FR 0.0133702865910143 0.00597604340824243 0.185975115302872 0.233369468686909 0.072067684058833 0.00816933192704624 0.466290644983596 0.00709651745516902 0.00768490758631719
FR_58 FR FR 0.0034169884157894 0.00710119072970767 0.342159369432763 0.160760268135024 0.0569499944345428 0.0129826334873116 0.405996379750154 0.00841624750998427 0.00221692810472392
FR_61 FR FR 0.0325873143495958 0.0139668772990927 0.17749777155902 0.235517522835641 0.0634005121295365 0.0131110987037313 0.419560734977154 0.0289410139338709 0.0154171542123577
FR_62 FR FR 0.00293539296161497 0.00363687155092698 0.246579096929086 0.228605382393516 0.0678626412383063 0.00808693478519718 0.436363710578794 0.0036059243459748 0.00232404521658425
FR_66 FR FR 0.0309835166083576 0.0188272966084222 0.227896244199071 0.18360605233251 0.0570876663984784 0.0171915788144275 0.400030916159631 0.0512866227614772 0.0130901061176246
FR_67 FR FR 0.00175818201728246 0.00232979005315632 0.259454571886083 0.225670124906617 0.0675148705250762 0.00613418834844037 0.432863908529493 0.00251568794688261 0.00175867578696867
FR_68 FR FR 0.00409555478474713 0.00827291186454742 0.307013000334411 0.175966342006872 0.0603182009005892 0.0154317130727918 0.419224293845847 0.00728920609331585 0.00238877709687872
FR_69 FR FR 0.0407363393961587 0.0199469843651306 0.24317214770501 0.133770780305333 0.0527521255518106 0.0162207375051185 0.385580299873022 0.0914656175581181 0.0163549677402984
FR_70 FR FR 0.00484662970179796 0.00675042000902123 0.264328501831084 0.213702950679357 0.0639030528462624 0.0114256173741016 0.423549640942236 0.00827488425939098 0.00321830235674917
FR_71 FR FR 0.0175441436192869 0.0195266566298985 0.257037699141567 0.178020242826767 0.0580878178990948 0.021628122156871 0.404372815306844 0.0357100547936916 0.0080724476259796
FR_72 FR FR 0.0378753367558302 0.024516194121696 0.186430354061509 0.220216306400652 0.0596752374946997 0.021878099357553 0.392613658350209 0.0429341422491806 0.0138606712086708
FR_73 FR FR 0.0716395317204626 0.0234593303868361 0.167737989176492 0.182963470430042 0.0553659715516936 0.0156653918622583 0.373621994478374 0.0846375135886291 0.024908806805212
FR_74 FR FR 0.0132086843755991 0.022257414620196 0.233409249823621 0.212163242078037 0.0683765440186841 0.0291610732711479 0.386341819656748 0.0279267027090334 0.00715526944693365
FR_75 FR FR 0.00484103359855773 0.00556687291678834 0.305572536101033 0.166110123336418 0.0597600030431569 0.010022150410431 0.439015594521278 0.00632086076618081 0.00279082530615556
FR_76 FR FR 0.00437978461892445 0.00447060785813722 0.226887956873488 0.249084531141832 0.0684786327030215 0.0081974058870561 0.427406723044067 0.0072551445876178 0.00383921328585633
FR_77 FR FR 0.0072853921647137 0.0100994609102447 0.266217946771948 0.208865100359259 0.0637853282683743 0.0136146525162933 0.402402910055244 0.0224911894066766 0.00523801954724511
FR_78 FR FR 0.00509399777922388 0.00426383885680093 0.254175656460382 0.217941569650073 0.0655580786760668 0.0075544669866894 0.433035433746345 0.00813671636124527 0.00424024148317416
