Ind.ID origin.pop pred.pop BM BN ITCS SICO SP CROA FR GR MAC
BM_1 BM GR 0.329467290653879 0.0325906677143721 0.00663360511037798 0.0108617512763572 0.0188994763721649 0.0193926397828536 0.0099634625689136 0.512557805872787 0.0596333006482947
BM_2 BM GR 0.324372675904698 0.0366492862141378 0.00859653820798117 0.012072329007238 0.0127677701515951 0.031121590093032 0.00885282733974261 0.506057976851889 0.0595090062296867
BM_4 BM GR 0.329877500476119 0.0497726603876165 0.00681327221487153 0.0100453655528468 0.00824043505546492 0.016871993865217 0.00584994660928829 0.508398558625346 0.0641302672132291
BM_7 BM GR 0.327707617331418 0.0363240836346967 0.00745647347924325 0.010375847434615 0.0106630885921052 0.0295076266630741 0.00750885862770701 0.507220618991309 0.0632357852458312
BM_8 BM GR 0.292861951752571 0.0369403606327475 0.0247542750654305 0.0341198631998796 0.0326236695155048 0.0212400501033942 0.0416951801767038 0.457324378933409 0.0584402706203591
BM_11 BM GR 0.308234916591816 0.0503752934873875 0.0283699973181903 0.0303368800871721 0.0144931584231638 0.0188065946450567 0.0236239409004331 0.47747362418799 0.0482855943587902
BM_12 BM GR 0.333152885529837 0.0341630012841953 0.00495683492230496 0.00770370384216194 0.0114625204129755 0.0226135673108319 0.00578626421828775 0.518158889516431 0.0620023329629744
BM_13 BM GR 0.318021586279937 0.0391711863626926 0.0131356815696055 0.0180712671442581 0.0173842187061771 0.0214031243952467 0.0156168289083791 0.49631155661726 0.060884550016444
BM_14 BM GR 0.328825934358131 0.0362789212722252 0.00796415715406683 0.012100061393254 0.0140393638531132 0.0178859173688822 0.00953730383761946 0.508862095400997 0.0645062453617105
BM_15 BM GR 0.334657120362975 0.0340155793283907 0.00494091152762658 0.00784427832643366 0.0121150944283718 0.0172859231455434 0.0058999531754961 0.518897381619127 0.0643437580860347
BM_16 BM GR 0.325632912727724 0.0369753581061898 0.00784106355520961 0.0102190913720435 0.00995453343288998 0.0366946866002087 0.00724537294628992 0.501590243149141 0.0638467381103028
BM_18 BM GR 0.325332329047436 0.0334241344276324 0.00799791096910727 0.0116825825845104 0.0188185054182764 0.0202207909934953 0.0104298349992375 0.514415890634668 0.0576780209256362
BM_19 BM GR 0.331765780881158 0.0433803891832994 0.00495368582603312 0.00732108389071261 0.00844254895539677 0.0201018053697687 0.00458815688253207 0.513117701627236 0.0663288473838632
BM_20 BM GR 0.338499028748936 0.034064935640055 0.0023566803551853 0.0037841083117381 0.00714141128960589 0.0206409483457134 0.00289411115130699 0.524514470746418 0.0661043054110414
BM_21 BM GR 0.258296861797554 0.0419871516449217 0.0413234460691649 0.0432924536526297 0.0291376132192136 0.034489179653113 0.0516878637168548 0.450512395737873 0.0492730345086751
BM_22 BM GR 0.315049856464778 0.0364040626972715 0.0139412527400483 0.0186384018091607 0.0172437537847196 0.0303126276764436 0.0156659637207468 0.496092841060819 0.0566512400460127
BM_23 BM GR 0.329050941549909 0.0325667776851433 0.00618008492105904 0.0106250366152465 0.0178658242866945 0.023332592386084 0.00970304733724695 0.512918381240911 0.0577573139777051
BM_24 BM GR 0.240600969981434 0.0479696283973393 0.0582560534241129 0.0629477966728599 0.0372702185643998 0.0231902443956529 0.0848947227798775 0.392031415787762 0.0528389499965605
BM_26 BM GR 0.332286826515033 0.0351741640067291 0.00573171708473446 0.00876118974057761 0.0113459284163873 0.0208230736422357 0.00650994080945181 0.515432602134661 0.0639345576501901
BM_27 BM GR 0.302078350659971 0.034285819184004 0.0162495184793908 0.0222620382371476 0.0282629086974482 0.0223000276406161 0.025119411915613 0.493781061433967 0.0556608637518416
BM_28 BM GR 0.285261333384892 0.0529334169145286 0.0485744647326599 0.0535131877826401 0.0261874104648463 0.0192157226110406 0.0574460653586478 0.404698970964389 0.0521694277863559
BM_35 BM GR 0.331617369009513 0.0515289909758919 0.00478386227761278 0.00643113257494061 0.00552383053952991 0.0210996868322964 0.00367408643355053 0.510692539409807 0.0646485019468578
BM_36 BM GR 0.310091821989182 0.0476763784892673 0.0180685873742952 0.0165625672147455 0.0106109367034992 0.0363395793860291 0.0115322835496629 0.485677534518969 0.0634403107743491
BM_37 BM GR 0.329586792589704 0.0552478510530017 0.0118345442891914 0.0110991051276373 0.00569919074241217 0.0195721285153612 0.00639166312833074 0.510885781225364 0.0496829433289969
BM_39 BM GR 0.334462871877642 0.037218481813043 0.00370572520429332 0.00560988230522703 0.00770275897954092 0.023545866292447 0.00384600094751541 0.517591169945266 0.0663172426350258
BM_40 BM GR 0.332004244946674 0.0331531724848843 0.00536644757663212 0.00880353416784709 0.0134710257474947 0.0231020170177637 0.00713996636494548 0.516310798841745 0.0606487928520141
BM_41 BM GR 0.3304329454033 0.0409953167096848 0.00530005556700844 0.00744639613915518 0.00847202111446796 0.0256750990524998 0.00489916419602171 0.510954341107044 0.0658246607108183
BM_43 BM GR 0.215932980010336 0.0562001803546542 0.0600762379079819 0.0508944706998044 0.0180559628870665 0.0298407975066773 0.0408302603765787 0.482984055414535 0.0451850548423657
BM_44 BM GR 0.321190400301647 0.0539469292810729 0.0140188914140479 0.0121391353439562 0.0070492396452813 0.0287783688955238 0.00764828022755221 0.497796862956997 0.0574318919339214
BM_45 BM GR 0.325610265032327 0.0511446815241586 0.0102547087856771 0.0116509534111248 0.00800045817843877 0.0216809191259511 0.00744530308933499 0.502553888319324 0.0616588225336636
BM_46 BM GR 0.32967158300634 0.0364923599955941 0.00679160509437795 0.00934950540848173 0.00947413034706338 0.0271112085502652 0.00683036359173401 0.508889423522152 0.0653898204839913
BN_1 BN GR 0.292379917882631 0.0493066510538582 0.0316335077365802 0.0364640898781193 0.0224940833233266 0.0195171807909927 0.0365124705513551 0.453698144278045 0.0579939545050918
