Ind.ID origin.pop pred.pop BM BN ITCS SICO SP CROA FR GR MAC
BM_1 BM GR 0.32717034539397 0.0319242645586023 0.0104225716428699 0.0223458955431728 0.024937261936802 0.016723098010346 0.0146574656739628 0.491443138643647 0.060375958596627
BM_3 BM GR 0.319549122071205 0.023843455658216 0.00648214091767816 0.0108561261183284 0.0141844320906394 0.0157223625219533 0.00892902939173939 0.529902941383264 0.0705303898469763
BM_5 BM GR 0.300579169618261 0.016687545391191 0.00402805085022238 0.00579773866546216 0.00919845072759149 0.0160724057346588 0.00523352530444803 0.552712314795787 0.0896907989123784
BM_6 BM GR 0.299711985243584 0.0411101620893192 0.0182783896988106 0.0339141466939498 0.024618505474272 0.0214540257692336 0.0281012667185622 0.47631321819037 0.0564983001218989
BM_7 BM GR 0.310298781318316 0.0214832190077606 0.00899192375603604 0.012282354001757 0.0108000703392498 0.0148264448592227 0.013175852847621 0.535849103605892 0.0722922502641448
BM_8 BM GR 0.278423569979161 0.0350403273675749 0.0295562600411666 0.0580801643618077 0.0344717344816927 0.0188505855376059 0.0466540150860697 0.447248554693624 0.0516747884512972
BM_10 BM GR 0.323344220028586 0.0332827865248575 0.00740372213383933 0.0133427176157068 0.0147084503234652 0.0185510467433579 0.0106335108883532 0.512003655336859 0.0667298904049753
BM_11 BM GR 0.268822633280408 0.0460378163066475 0.0206732622976035 0.0254429762889474 0.0189532404065331 0.0253979756633695 0.0316971614709142 0.503294057052075 0.0596808772335015
BM_13 BM GR 0.286595815673761 0.0235784700169169 0.0202309681304986 0.0269515848684074 0.0246299421709082 0.0166876501509316 0.0313088145097227 0.508267176452661 0.0617495780261927
BM_14 BM GR 0.308644820971952 0.0354441552526551 0.00976455718160526 0.0171456271260832 0.0191016519325104 0.0210476354568816 0.0140542064378491 0.510040061706787 0.0647572839336763
BM_16 BM GR 0.307408810319378 0.0187129592235717 0.00863513234932398 0.0111687132561901 0.0087836657806954 0.0141174283284359 0.0127742340952628 0.540000681517791 0.078398375129351
BM_17 BM GR 0.295938337456072 0.022656879956501 0.0177979677156217 0.0232896094550206 0.0194293818332845 0.0154793389699774 0.02792656831791 0.515518067994993 0.0619638483006192
BM_18 BM GR 0.283334444541131 0.0197491732004362 0.0178773693417756 0.0259980503619868 0.0346444107236075 0.0156883746022497 0.0279683426682125 0.511274079637516 0.0634657549230844
